0.000000 0.000000
-0.130000 51.500000
100.000000 15.000000
100.000000 60.000000
10.000000 53.549999
10.000000 56.000000
10.000000 62.000000
10.048300 53.588600
100.513397 13.862200
-100.771400 36.278599
101.449997 3.033300
10.250000 45.549999
103.800003 1.366700
-104.899696 39.742802
-104.905899 41.103401
-104.952797 39.729000
-104.999496 39.752499
105.000000 13.000000
105.000000 35.000000
-105.131599 40.353199
-105.249298 39.972099
106.000000 16.000000
106.552803 29.562799
10.883300 54.233299
108.928596 34.258301
109.772499 26.968901
11.068300 49.447800
-110.966698 29.066700
-111.613297 40.218102
11.166700 50.349998
-111.676102 40.296799
-111.764000 33.303001
-111.890602 33.611900
-111.917099 33.435699
-111.951897 33.674801
-111.979599 41.154400
-112.037598 33.285198
-112.088898 33.724800
112.500000 2.500000
-112.803497 49.676498
113.113602 28.179199
113.250000 23.116699
113.532501 34.683601
-114.072098 50.909302
114.133301 22.533300
-114.143097 36.788898
114.166702 22.250000
114.273399 30.580099
-115.073898 36.031200
115.275002 39.889702
115.933296 28.549999
-116.195396 43.595200
116.388298 39.928902
-1.166700 50.900002
116.997200 36.668301
117.176697 39.142200
117.280800 31.863899
-117.791199 33.850201
-117.798599 33.813801
-117.850197 33.689701
-117.853104 33.787800
-117.853500 34.011501
118.081902 24.479799
-118.089500 34.161301
-118.243698 34.052200
-118.340599 33.835899
-118.477501 34.366699
118.498299 24.987801
118.777802 32.061699
119.306099 26.061399
-119.528999 45.778801
119.644203 29.106800
120.000000 -5.000000
120.161400 30.293600
120.492798 27.845600
120.666801 27.999399
120.681396 24.143299
120.982201 14.604200
121.000000 23.500000
121.399696 31.045601
121.525002 25.039200
-121.639801 38.482899
-121.818001 38.389999
-121.988602 37.548302
122.000000 13.000000
-122.007401 37.424900
-122.022697 47.620602
-122.120598 47.680099
-122.228401 47.307301
-122.253601 37.866798
-122.258904 47.898499
-122.290802 47.489101
-122.299500 47.583900
-122.328400 47.602600
-122.334099 47.610298
-122.342201 47.634399
-122.348000 47.614498
123.432800 41.792198
12.433300 50.383301
12.483300 41.900002
126.978302 37.598499
126.980003 37.570000
127.137802 37.438599
12.833300 42.833302
13.064500 52.390800
13.127300 52.368900
133.000000 -27.000000
13.315800 52.509201
13.400000 52.516701
13.430700 52.499199
13.462500 52.531101
13.516700 52.849998
135.520004 34.686401
13.633300 52.766701
13.754000 10120
13.754000 10140
13.754000 10230
13.754000 10240
13.754000 10310
13.754000 10510
13.754000 10600
13.754000 10910
139.550293 35.308899
139.649994 35.450001
139.690002 35.689999
139.751404 35.685001
14.633300 51.733299
15.000000 62.000000
15.500000 49.750000
-157.963699 21.470100
-1.733300 52.383301
174.000000 -41.000000
-18.000000 65.000000
19.089399 52.593102
19.639999 51.727001
19.916700 50.083302
19.962999 53.699600
20.000000 41.000000
20.000000 52.000000
20.494200 53.779900
21.000000 52.250000
21.227200 45.749401
-2.216700 53.500000
-2.250000 51.833302
22.716700 452010
23.150000 53.133301
2.350000 48.860001
23.600000 46.766701
24.000000 -29.000000
24.100000 56.950001
25.000000 43.000000
25.000000 46.000000
25.977501 44.371101
26.000000 59.000000
26.000000 64.000000
26.100000 44.433300
26.120899 33301
26.188200 33309
-2.716700 53.766701
2.739200 41.966000
27.466700 42.500000
27.566700 53.900002
27.600000 47.166698
27.663700 78414
27.700001 42.416698
27.842800 33780
28.857500 47.005600
28.964701 41.018600
29.428900 78207
29.488899 78218
29.819599 39.535400
30.000000 27.000000
-3.000000 53.666698
31.804501 79938
32.000000 1.000000
32.000000 49.000000
32.779202 92110
32.780602 29401
32.840302 39.911701
33.000000 35.000000
33.627499 92660
33.661301 45.071999
33.709999 92708
33.916401 90245
34.043800 90014
34.048801 90019
34.053001 90017
34.067402 90012
34.117298 90039
34.143101 91701
34.371700 53.252102
34.731701 72202
34.750000 31.500000
35.000000 39.000000
35.075699 87102
35.470699 73102
35.972599 28645
36.087700 89119
-3.692200 40.408600
37.330601 95122
37.333801 95113
37.342201 95112
37.372101 95133
37.387402 95131
37.413502 94306
37.419201 94043
37.459000 94025
37.462502 94061
37.491402 94063
37.769699 94107
38.000000 1.000000
38.000000 8.000000
-3.800000 40.283298
38.392799 95407
38.438000 95405
38.631199 63101
3.883300 43.599998
39.106800 64106
39.147202 64116
39.217400 89706
39.489899 08205
39.726501 64507
39.780102 19352
-4.000000 40.000000
4.000000 50.833302
-4.012000 40.289101
40.416901 07747
40.657001 11232
40.698700 07081
40.735500 07102
40.780102 07094
40.832600 07014
41.202900 18706
41.448601 18411
41.527699 12524
41.558899 12586
41.641899 52240
41.672699 46601
42.277599 48106
42.752602 12110
42.805401 03087
42.888401 14202
42.986401 14221
43.173000 14606
4.323400 43.718300
43.614700 48858
44.000000 33.000000
45.000000 25.000000
45.799999 10000
45.920300 34.142101
47.251900 56.132198
4.916700 52.349998
49.848400 55545
-5.000000 32.000000
51.153702 32.702599
53.000000 32.000000
54.000000 24.000000
5.466700 51.450001
-55.000000 -10.000000
55.304699 25.258200
55.752201 117593
-56.170799 -34.858101
5.722400 45.171501
5.750000 52.500000
6.130000 49.611698
6.137500 51.786598
6.166700 49.750000
6.175900 49.115501
6.177500 51.210800
6.183300 51.650002
-6.248900 53.333099
-64.000000 -34.000000
-66.000000 8.000000
68.000000 48.000000
-6.844300 34.013802
-69.322800 10.073900
70.000000 30.000000
7.000000 49.233299
-70.143097 -20.220800
7.047100 51.571701
70.783302 22.299999
7.100200 50.736198
-71.059196 42.349201
-71.059799 42.358398
-71.067398 42.361599
-71.084297 42.362598
7.198400 51.450100
-72.000000 4.000000
72.825798 18.975000
72.966698 19.200001
73.055099 33.689999
-73.119797 7.125400
-73.201401 41.172298
-73.225304 44.492901
73.400002 55.000000
73.416702 61.250000
-73.516701 45.533298
-73.523598 45.658699
-73.580399 45.507801
-73.583298 45.500000
73.866699 18.533300
7.466700 46.916698
-75.175598 39.952999
-75.196800 39.959702
75.333298 19.883301
-75.408302 40.054798
-75.528099 39.715698
-75.662399 41.409000
75.766701 11.250000
75.849998 30.900000
-75.926903 40.335701
7.633300 51.966702
-76.623100 39.295200
-76.632797 39.491798
76.651398 10.772500
76.666702 29.850000
76.690002 30.780001
-76.727699 39.962601
76.793297 30.734301
-76.861603 40.274101
77.000000 20.000000
77.033302 28.466700
-77.096901 38.886501
77.216698 28.666700
-77.222298 38.949902
-77.483803 39.033501
-77.487503 39.043701
7.750000 49.450001
-77.536598 38.793201
77.583298 12.983300
-78.500000 -0.216700
-79.900002 -2.166700
8.000000 10.000000
-8.000000 39.500000
8.000000 47.000000
-80.179497 40.449501
-80.240097 25.812401
-80.412003 25.661501
-80.458900 43.448002
8.050000 52.266701
-80.584099 41.174301
-80.916702 7.416700
-81.133003 40.915699
-81.655602 30.332199
-81.685097 30.324600
-81.753998 30.218700
-81.855904 41.134300
-82.016197 41.044899
-82.515602 27.998699
82.934601 55.041500
-82.936096 42.509602
-82.937798 40.084202
-82.998802 39.961201
-83.376297 42.464500
83.413498 54.202499
8.375600 55.850201
-83.831299 39.857101
8.385800 49.004700
-83.882103 32.985401
8.390600 49.095299
-83.916901 42.011501
-84.018700 39.827000
-84.090202 39.669102
-84.155998 39.597500
-84.157303 39.647400
-84.191597 39.758900
-84.221199 39.540699
-84.268600 39.750500
-84.324799 33.795200
-84.332100 30.525200
-84.347298 39.244701
-84.377098 33.771900
-84.391502 33.751598
-84.534203 41.644901
-84.648697 39.428501
-84.654800 39.222099
-84.905403 39.838100
8.505500 47.556702
8.550000 47.366699
-85.608803 38.454102
-85.680000 38.221699
-85.703201 38.260300
-86.008598 40.045601
-86.133598 32.361698
-86.265099 39.851200
-86.267799 32.340599
-86.287598 39.983101
-86.659897 36.104000
-86.781700 36.167999
-86.790398 33.462898
8.683300 50.116699
-87.624802 41.847099
-87.627197 41.877602
-87.631500 41.928799
-87.650002 41.849998
-87.650299 41.874500
-88.016296 41.877998
-88.212303 40.109501
-88.991501 40.473400
-89.149399 30.473000
-89.482697 43.577499
90.000000 24.000000
9.000000 34.000000
9.000000 51.000000
90.408600 23.723101
-90.743401 38.522400
9.133300 48.966702
9.183300 48.766701
9.200000 45.466702
-92.699501 44.982201
-94.945198 38.807701
-95.000000 60.000000
9.505000 49.178101
-95.366997 29.752300
-95.444603 29.743099
-95.473900 29.830099
-95.937798 41.258598
-95.993896 36.155399
-96.045097 41.206100
-96.667000 40.799999
-96.800003 32.787701
-96.806702 32.783100
-96.820702 32.782501
-96.835297 32.929901
-96.870499 32.814800
-96.961304 32.849998
-97.000000 38.000000
-97.134300 32.690399
-97.722702 30.310600
-99.129997 19.430000
